apparel_cloth_scarf_CardName,Cloth Scarf
Bp_CMC_MillerGrindWheat_UnlockConditionsDesc,Available at the Miller's Cottage
Bp_CMC_MillerGrindRye_CardName,Grind Rye into Flour
Bp_CMC_MillerGrindRye_CardDescription,"The Miller grinds a sack of rye grains into flour, keeping a copper nugget for the work."
Bp_CMC_MillerGrindRye_UnlockConditionsDesc,Available at the Miller's Cottage
Bp_CMC_MillerGrindAcorn_CardName,Grind Acorns into Flour
Bp_CMC_MillerGrindAcorn_CardDescription,"The Miller grinds a batch of edible acorns into flour, keeping a copper nugget for the work."
Bp_CMC_MillerGrindAcorn_UnlockConditionsDesc,Available at the Miller's Cottage
Bp_CMC_WeaverRope_CardName,Weave Rope
Bp_CMC_WeaverRope_CardDescription,"The Weaver twists fiber into rope for less material than working it alone, for a fee in copper."
Bp_CMC_WeaverRope_UnlockConditionsDesc,Available at the Weaver's Cottage
Bp_CMC_WeaverLargeCloth_CardName,Weave Large Cloth
Bp_CMC_WeaverLargeCloth_CardDescription,"The Weaver works fiber straight into large cloth on the loom for less material than working it alone, for a fee in copper."
Bp_CMC_WeaverLargeCloth_UnlockConditionsDesc,Available at the Weaver's Cottage
Bp_CMC_WeaverProcessNettle_CardName,Process Nettle Stems into Fiber
Bp_CMC_WeaverProcessNettle_CardDescription,"The Weaver processes a bundle of dried nettle stems into fiber, for a fee in copper."
Bp_CMC_WeaverProcessNettle_UnlockConditionsDesc,Available at the Weaver's Cottage
Bp_CMC_WeaverProcessFlax_CardName,Process Flax Stems into Fiber
Bp_CMC_WeaverProcessFlax_CardDescription,"The Weaver processes a bundle of dry flax stems into fiber, for a fee in copper."
Bp_CMC_WeaverProcessFlax_UnlockConditionsDesc,Available at the Weaver's Cottage
Bp_CMC_WeaverProcessHemp_CardName,Process Hemp Stalks into Fiber
Bp_CMC_WeaverProcessHemp_CardDescription,"The Weaver processes a bundle of hemp stalks into fiber, for a fee in copper."
Bp_CMC_WeaverProcessHemp_UnlockConditionsDesc,Available at the Weaver's Cottage (requires Herbs & Fungi)
CMC_MillerTalk_Start_Answer_Story,Got a story for me?
CMC_MillerTalk_Start_Answer_QuestOffer,Anything you need a hand with?
CMC_MillerTalk_QuestOffer_Line,"Actually, since you're asking. My own store's run thin and the farm's grain hasn't come round yet this week. Bring me a wheat grain and I'll owe you one. Nothing fancy, just don't want the stones sitting idle."
CMC_MillerTalk_QuestOffer_Answer_Accept,I'll bring you some.
CMC_MillerTalk_QuestOffer_Answer_Decline,Maybe another time.
CMC_MillerTalk_QuestThanks_Line,"There we are. Stones'll sing again by morning. I won't forget this, you're the sort of neighbor this village needed, and didn't know it yet."
CMC_MillerTalk_QuestThanks_Answer_Glad,Glad to help.
CMC_MillerTalk_Story1_Line,"A story? Ha. All right, since you built me the roof. Years back, before I ever came here, I milled in a town three valleys over. There was another miller across the river, proud man, and one harvest we made a wager: whoever ground a full cart of grain fastest by sundown kept the other's best grindstone."
CMC_MillerTalk_Story1_Answer_GoOn,And? Who won?
CMC_MillerTalk_Story2_Line,"I did, by two full sacks. But here's the thing about a wheel wager: it isn't the arms that win it, it's the water. I'd spent the whole week before quietly clearing the leaves and silt out of my own millrace so the wheel ran free, while his was choking half-shut and he never thought to look."
CMC_MillerTalk_Story2_Answer_Fair,Did you play fair?
CMC_MillerTalk_Story3_Line,"Fair? I kept my own house in order and he didn't, that's all. Nothing in the wager said a word about whose race ran cleaner. Still, I'll grant you it wasn't the whole of it, and I've never quite told it straight to anyone until now."
CMC_MillerTalk_Story3_Answer_Admit,So you admit it.
CMC_MillerTalk_Story3_Answer_Secret,Your secret's safe with me.
CMC_MillerTalk_Story4_Line,"He took it in good humor in the end, once his temper cooled. Told me a miller who watches his water deserves the wheel, and gave me the grindstone without another word. I've cleared my race every week since, out of respect for him as much as habit. Just don't go repeating the water part around the village, eh?"
CMC_MillerTalk_Story4_Answer_Close,Wouldn't dream of it.
CMC_WeaverTalk_Start_Answer_Story,Got a story for me?
CMC_WeaverTalk_Start_Answer_QuestOffer,Anything you need a hand with?
CMC_WeaverTalk_QuestOffer_Line,"If you're passing the farm rows, I've a pattern I've been dying to try, but it wants more flax than my own plot gives up in a season. Bring me a good bundle of dried flax stems and I'll show you something worth the wait."
CMC_WeaverTalk_QuestOffer_Answer_Accept,I'll gather some for you.
CMC_WeaverTalk_QuestOffer_Answer_Decline,Maybe another time.
CMC_WeaverTalk_QuestThanks_Line,"Oh, this'll do nicely. Here, I sketched a wall hanging out ages ago and never had the flax to spare for a first try. The pattern's yours now, same as the idea was. Loom's always warm if you want to see it made."
CMC_WeaverTalk_QuestThanks_Answer_Thanks,"Thank you, I'll treasure it."
CMC_WeaverTalk_Story1_Line,"A story. Let me think. My mother wove before me, and hers before her. The last winter she was well, she was spinning a spindle of nettle-fiber thread by the fire, thin as a hair and twice as stubborn. She said nettle punishes a lazy hand but never a patient one."
CMC_WeaverTalk_Story1_Answer_GoOn,What happened to it?
CMC_WeaverTalk_Story2_Line,"She never finished it. She got too weak to hold the spindle steady, and it sat on the shelf half-spun through the whole of that last spring. I couldn't bring myself to touch it. It felt like finishing it would mean she was really gone."
CMC_WeaverTalk_Story2_Answer_GoOn,Did you ever pick it up?
CMC_WeaverTalk_Story3_Line,"A full year later, on the first cold night, I finally sat down and spun the rest of it. My hands remembered hers, somehow. The thread came out even, no knots, no breaks, the whole length of it. I still don't know how, patient hand or not. I keep telling myself I made it. Truthfully I think we made it together."
CMC_WeaverTalk_Story3_Answer_GoOn,What did you do with the thread?
CMC_WeaverTalk_Story4_Line,"I wove it into the hem of the shawl I wear every winter, this one, here. You'd never pick it out from the rest, and that's the point. She's a single thread running through the whole of it, holding, not breaking. So when I tell you a good thread is worth waiting a year for, you understand I mean it more than one way."
CMC_WeaverTalk_Story4_Answer_Close,That's the finest thing I've heard in a long while.
CMC_ApothecaryTalk_Start_Answer_HerbQuest,Anything else you're short on?
CMC_ApothecaryTalk_HerbQuestOffer_Line,"Since you're forever in those woods anyway, there are three things I've never enough of on hand: billberries, springberries, and spirit mushrooms, all fresh, mind, not dried. Bring me all three together and I'll finally have what I need for something stronger than what I sell."
CMC_ApothecaryTalk_HerbQuestOffer_Answer_Accept,I'll keep an eye out for all three.
CMC_ApothecaryTalk_HerbQuestOffer_Answer_Decline,I'll see what I can do.
CMC_ApothecaryTalk_HerbQuestThanks_Line,"All three, and none of them bruised. You've got a forager's hands, whether you know it or not. Give me a day or so and I'll have something worth more than a tea for it. Here, the recipe's yours too; you've earned the knowing of it."
CMC_ApothecaryTalk_HerbQuestThanks_Answer_Thanks,Happy to forage for you.
CMC_Professor_Menu_Specimen,Need anything pressed for your herbarium?
CMC_ProfessorGreeting_SpecimenPointer_Line,"As it happens, I've a standing request on the board for nettle leaves, three fresh ones, whenever you've a moment in the forest. Small thing, but my herbarium thanks you all the same."
CMC_ProfessorGreeting_SpecimenPointer_Answer_Close,I'll keep an eye out.
CMC_InnKeeperTalk_Cat2ndLife_1_Line,"You know, this inn's always had exactly one cat. Never two, never none for long, just the one. Ash isn't the first. Before him there was an old three-legged tom named Soot, black as a cold hearth, and he picked my father the very same way Ash picked you: walked in unbidden one evening and simply decided he lived here."
CMC_InnKeeperTalk_Cat2ndLife_1_Answer_GoOn,What became of Soot?
CMC_InnKeeperTalk_Cat2ndLife_2_Line,"One hard winter he wandered off into the Old Woods and never came back. We looked, I'll tell you, we looked for weeks. And then for two full years, not a single cat came near the place. Not a stray, not a barn kitten, nothing. It was as if the inn itself was in mourning and wouldn't take another."
CMC_InnKeeperTalk_Cat2ndLife_2_Answer_GoOn,And then Ash turned up?
CMC_InnKeeperTalk_Cat2ndLife_3_Line,"The very week the well was finished, out he strolled from nowhere, this scruffy young thing, and made himself at home on the warm hearthstone like he'd always owned it. I've chosen to believe, half in jest and half not, that a place only earns a cat again once it's proven it deserves one. And you helped prove it."
CMC_InnKeeperTalk_Cat2ndLife_3_Answer_Close,Maybe he was just waiting for the right place to be worth it.
CMC_Miller_GiveWheatGrain_ActionName,Give Wheat Grain
CMC_Miller_GiveWheatGrain_ActionDescription,"Hand over a wheat grain for the Miller's errand. He tips it straight onto the hopper, pleased the stones won't sit idle."
CMC_Weaver_GiveFlaxStems_ActionName,Give Dried Flax Stems
CMC_Weaver_GiveFlaxStems_ActionDescription,Hand over a bundle of dried flax stems for the Weaver's errand. Her eyes light up; she already knows the pattern she'll try.
CMC_Apothecary_GiveBillberries_ActionName,Give Billberries
CMC_Apothecary_GiveBillberries_ActionDescription,Hand over a handful of fresh billberries for the Apothecary's request. She checks them for bruising and sets them in a clean bowl.
CMC_Apothecary_GiveSpringberries_ActionName,Give Springberries
CMC_Apothecary_GiveSpringberries_ActionDescription,"Hand over a handful of fresh springberries for the Apothecary's request. She nods, pleased they're still firm."
CMC_Apothecary_GiveSpiritMushrooms_ActionName,Give Spirit Mushrooms
CMC_Apothecary_GiveSpiritMushrooms_ActionDescription,"Hand over fresh spirit mushrooms for the Apothecary's request. She handles them carefully, murmuring about how rarely they come in unspoiled."
CMC_MillerStoryStep_StatName,The Miller's Tale Progress
CMC_MillerStoryStep_StatDescription,Hidden tracker for how far into the Miller's four-part tale (0-4) the player has heard.
CMC_MillerGrainQuest_StatName,The Miller's Grain Errand
CMC_MillerGrainQuest_StatDescription,"Legacy flavor counter for the Miller's grain errand. Errand progress is tracked by QuestArmed (0.5 = grain delivered) and QuestChain, matching the leather and plank errands."
CMC_WeaverStoryStep_StatName,The Weaver's Tale Progress
CMC_WeaverStoryStep_StatDescription,Hidden tracker for how far into the Weaver's four-part tale (0-4) the player has heard.
CMC_WeaverFlaxQuest_StatName,The Weaver's Flax Errand
CMC_WeaverFlaxQuest_StatDescription,"Hidden tracker: 0 = not offered, 1 = active (bring dried flax stems), 2 = delivered and thanked."
CMC_ApothecaryHerbQuest_StatName,The Apothecary's Herb Request
CMC_ApothecaryHerbQuest_StatDescription,"Hidden tracker: 0 = not offered, 0.5 = accepted, then +1 per fresh herb delivered (billberries, springberries, spirit mushrooms); 3.5 = all three in, 4.5 = thanked and cleared."
CMC_QuestRenownMillerGrain_StatName,Renown: Miller's Errand
CMC_QuestRenownMillerGrain_StatDescription,Hidden one-shot flag: 1 once the Miller's grain errand is completed. Contributes to Village Renown.
CMC_QuestRenownWeaverFlax_StatName,Renown: Weaver's Errand
CMC_QuestRenownWeaverFlax_StatDescription,Hidden one-shot flag: 1 once the Weaver's flax errand is completed. Contributes to Village Renown.
CMC_QuestRenownApothecaryHerbs_StatName,Renown: Apothecary's Herbs
CMC_QuestRenownApothecaryHerbs_StatDescription,Hidden one-shot flag: 1 once the Apothecary's herb request is completed. Contributes to Village Renown.
CMC_QuestRenownProfSpecimen_StatName,Renown: Professor's Specimen
CMC_QuestRenownProfSpecimen_StatDescription,Hidden one-shot flag: 1 once the Professor's specimen commission is completed. Contributes to Village Renown.
CMC_InnKeeperTalk_Intro_Line,"Well now, come in, come in. A new face in the valley is rarer than a dry spring. Sit; the fire doesn't charge. I keep this inn, and if you mean to last in these woods, you and I ought to get acquainted first."
CMC_InnKeeperTalk_Intro_Answer_How,How do things work around here?
CMC_InnKeeperTalk_Intro_Answer_Leave,Just warming my hands for now.
CMC_InnKeeperTalk_Intro_Money_Line,"Simple enough. Minted coin is scarce out here; what the village trusts is salt and metal. Salt, nuggets, coins: all of it spends. Leave a deposit with me and I'll keep you an account, meals and a warm bed drawn against it at fair rates. The Academy across the way runs the same: the Professor draws tuition from a lectern account for his courses. Earn, deposit, spend: that's the whole economy."
CMC_InnKeeperTalk_Intro_Money_Answer_Projects,Anything around here I could help with?
CMC_InnKeeperTalk_Intro_Money_Answer_Later,I'll think it over.
CMC_InnKeeperTalk_Intro_Projects_Line,"Now that you ask, this village dreams bigger than its hands. A proper cottage for a miller: there's a man who'd grind grain for the whole valley if he had a roof over his stones. Another for a weaver, so we stop hauling every bolt of cloth in by cart. And a Village Hall, so the place finally has a heart to gather in. Help raise them, and you'll find this village doesn't forget its friends."
CMC_InnKeeperTalk_Intro_Projects_Answer_In,Count me in.
CMC_InnKeeperTalk_Intro_Close_Line,"Ha! I knew I liked you. The plans are yours to study whenever you're ready, no rush; the village has waited this long. Ask around, lend a hand where you can, and watch this valley wake up. My door's always open: a meal, a bed, or a look through the pantry."
CMC_InnKeeperTalk_Intro_Close_Answer_Done,(Shake his hand)
CMC_InnKeeperTalk_IntroRecap_Line,"The short of it: salt, nuggets, and coins are what spend here. Leave a deposit with me and your meals and bed draw against it; the Professor's lectern takes tuition the same way. And the projects: the Miller's Cottage, the Weaver's Cottage, and the Village Hall. The plans are in your journal; the hope is all ours."
CMC_InnKeeperTalk_IntroRecap_Answer_Thanks,Thanks for the refresher.
CMC_InnKeeperTalk_Start_Answer_Recap,Remind me how the village works.
CMC_ProfessorGreeting_Redirect_Line,"Hm? Ah, forgive me, I don't lecture strangers. In this valley introductions come first: present yourself to the Keeper at the Inn, let him show you how the village works. Once you're acquainted, my door, and my syllabus, will be open to you."
CMC_ProfessorGreeting_Redirect_Answer_Ok,I'll go and introduce myself.
CMC_VillagePhase_StatName,Village Standing
CMC_VillagePhase_StatDescription,Hidden village-timeline phase gate (0 undiscovered / 1 introduced).
CMC_VillageEpochDay_StatName,Village Epoch Day
CMC_VillageEpochDay_StatDescription,Hidden Village Clock anchor day stamped when the intro completes.
CMC_VillageWeek_StatName,Village Week
CMC_VillageWeek_StatDescription,Hidden Village Clock week counter derived from the epoch day.
CMC_InnOnboardStep_StatName,The Inn Keeper's Onboarding
CMC_InnOnboardStep_StatDescription,Hidden sequencer keeping onboarding beats to one per conversation.
CMC_InnKeeperTalk_TraitWelcome_Line,"There you are! I'd have sworn we'd met before you ever walked in, word travels, and I already think of you as one of ours. Save the two of us the formal introductions, then: this inn is yours to use, meals and a bed both, the village's projects are open for the helping, and the Academy across the way will take you as a student any day you like. Ask around and settle in."
CMC_InnKeeperTalk_TraitWelcome_Answer_Thanks,Good to finally meet you properly.
CMC_InnTraitWelcomeGiven_StatName,Inn Trait Welcome Given
CMC_InnTraitWelcomeGiven_StatDescription,"Hidden tracker: 0 = the Village Inn trait's one-time welcome line has not played, 1 = played (claimable exactly once)."
CMC_ApothecaryTalk_InterlockS2Offer_Answer_Ok,I'll see what she can spare.
CMC_ApothecaryTalk_InterlockS2Offer_Line,"Grinding powders kicks up more dust than you'd think, gets in the eyes, the nose, everywhere. If the Weaver can spare a length of cloth, I could sew myself a proper mask instead of tying a rag over my face like some bandit."
CMC_ApothecaryTalk_InterlockS2Thanks_Answer_Ok,I'll pass that along.
CMC_ApothecaryTalk_InterlockS2Thanks_Line,"Good weave, tight enough to keep the worst of the dust out. Tell the Weaver her cloth's finally doing honest work for someone other than herself. Here, the pattern's yours, in case you've a dusty errand of your own someday."
CMC_ApothecaryTalk_PowderQuestOffer_Answer_Accept,I'll bring you both.
CMC_ApothecaryTalk_PowderQuestOffer_Answer_Decline,I'll see what I can find.
CMC_ApothecaryTalk_PowderQuestOffer_Line,"Since you're asking, I could use charcoal and a good handful of dried heather flowers. Grind them right and you get a pigment worth more than the sum of its parts, dyes, paints, all sorts of uses."
CMC_ApothecaryTalk_PowderQuestThanks_Answer_Glad,Glad to help.
CMC_ApothecaryTalk_PowderQuestThanks_Line,"Good char, good flowers, no waste in either. Grind them together and you've got yourself a proper pigment. Take the trick, I've no use hoarding it."
CMC_ApothecaryTalk_Start_Answer_InterlockS2,Could the Weaver help with your dust problem?
CMC_ApothecaryTalk_Start_Answer_PowderQuest,What about powders and dyes?
CMC_Apothecary_GiveCharcoal_ActionDescription,Hand over a piece of charcoal for the Apothecary's powder work. She sets it aside with the rest of her grinding stock.
CMC_Apothecary_GiveCharcoal_ActionName,Give Charcoal
CMC_Apothecary_GiveClothForMask_ActionDescription,Hand over a length of cloth for a dust mask. She holds it up to her face to check the fit.
CMC_Apothecary_GiveClothForMask_ActionName,Give Cloth
CMC_Apothecary_GiveDriedFlowers_ActionDescription,"Hand over dried heather flowers for the Apothecary's powder work. She crumbles a petal between her fingers, testing the dryness."
CMC_Apothecary_GiveDriedFlowers_ActionName,Give Dried Heather Flowers
CMC_InnKeeperTalk_InterlockS3Offer_Answer_Ok,I'll see what he's got milled.
CMC_InnKeeperTalk_InterlockS3Offer_Line,"I've a mind to set a proper baking day, but I'm short on milled flour. The Miller's got a mill sitting idle half the week, if you'd bring me some of what he grinds, wheat or rye, either does."
CMC_InnKeeperTalk_InterlockS3Thanks_Answer_Ok,I'll pass that along.
CMC_InnKeeperTalk_InterlockS3Thanks_Line,"Good fine grind, the Miller knows his stones. Baking day's on for certain now. Tell him the whole Inn will smell like bread by supper, that ought to please him. Here, a plate pattern for the trouble, freshly painted to match the occasion."
CMC_InnKeeperTalk_InterlockS5Offer_Answer_Ok,I'll see what she's got.
CMC_InnKeeperTalk_InterlockS5Offer_Line,"Between you and me, some of my regulars overdo it on brew night and I'm tired of hearing about it the morning after. The Apothecary's herb paste settles a stomach better than anything I've tried. Bring me some and I'll keep it behind the bar."
CMC_InnKeeperTalk_InterlockS5Thanks_Answer_Ok,I'll pass that along.
CMC_InnKeeperTalk_InterlockS5Thanks_Line,"That'll settle a few stomachs come morning. Tell the Apothecary the whole common room owes her a favor she'll never collect on. Here, a burner pattern for the trouble, might as well have something nice for the bar too."
CMC_InnKeeperTalk_QuestOffer2_Answer_Accept,I'll bring you a stew.
CMC_InnKeeperTalk_QuestOffer2_Answer_Decline,Maybe another time.
CMC_InnKeeperTalk_QuestOffer2_Line,"Truth told, the pot's been lonely lately, same broth every night wears thin. Bring me a hot cooked stew and I'll dish it up proper, might even earn you a keepsake for the trouble."
CMC_InnKeeperTalk_QuestOffer3_Answer_Accept,I'll bring you some ale.
CMC_InnKeeperTalk_QuestOffer3_Answer_Decline,Maybe another time.
CMC_InnKeeperTalk_QuestOffer3_Line,"Brew night's coming and my own stock's run dry. Bring me a beer or ale and I'll make sure it's poured right, on the house even, once or twice."
CMC_InnKeeperTalk_QuestOffer4_Answer_Accept,I'll bring you a wine.
CMC_InnKeeperTalk_QuestOffer4_Answer_Decline,Maybe another time.
CMC_InnKeeperTalk_QuestOffer4_Line,"For the top shelf, mind, not the common stock, I'd like a wine or a second brew, something worth setting aside for a good occasion. Bring me one and I'll make it worth your while."
CMC_InnKeeperTalk_QuestOffer5_Answer_Accept,I'll bring you some dried foragables.
CMC_InnKeeperTalk_QuestOffer5_Answer_Decline,Maybe another time.
CMC_InnKeeperTalk_QuestOffer5_Line,"Winter's the hardest stretch for a pantry. Bring me some dried mushrooms or dried berries, whatever you've got put by, and I'll square us up proper come the thaw."
CMC_InnKeeperTalk_QuestThanks2_Answer_Glad,Glad the pot's happy again.
CMC_InnKeeperTalk_QuestThanks2_Line,"Now that's a proper stew, thick and hearty, the kind that sticks to a traveler's ribs on a cold night. The whole common room will smell of it by supper, and I expect a crowd once word gets around. Here, a painted bowl to serve it in, real color to it instead of plain clay, the least the pot deserves after being neglected so long."
CMC_InnKeeperTalk_QuestThanks3_Answer_Glad,I'll drink to that.
CMC_InnKeeperTalk_QuestThanks3_Line,"Brew night's saved, and just in time too, half the regulars were already grumbling about a dry bar before you walked in. Here's a painted cup to pour it in, better than the chipped ones we've been making do with since my father's day. Cheers, when you've a moment to sit, you've more than earned the first pour."
CMC_InnKeeperTalk_QuestThanks4_Answer_Glad,Save me a glass when it does.
CMC_InnKeeperTalk_QuestThanks4_Line,"Now that's a top-shelf pour if I ever saw one, the kind I'll be saving for someone's wedding toast or the day the Village Hall finally got its roof. Here's a painted vase to keep it in until the right occasion comes along, and around here, one always does sooner or later. You've got a good eye for quality, I'll say that for you."
CMC_InnKeeperTalk_QuestThanks5_Answer_Glad,Here's hoping for plenty more.
CMC_InnKeeperTalk_QuestThanks5_Line,"Now the pantry's set for the worst of it, shelves packed tight enough that I won't be lying awake fretting over the deep frost this year. Here, a glazed plate, tougher than the plain clay, fired twice over so it won't crack the first time someone sets it down too hard. Ought to last through however many winters this Inn has left in it, and I mean to see quite a few more of them yet."
CMC_InnKeeperTalk_Start_Answer_InterlockS5,Rough mornings after brew night?
CMC_InnKeeperTalk_Start_Answer_QuestOffer2,The pot's been quiet lately.
CMC_InnKeeperTalk_Start_Answer_QuestOffer3,Any brew night planned?
CMC_InnKeeperTalk_Start_Answer_QuestOffer4,What's for the top shelf?
CMC_InnKeeperTalk_Start_Answer_QuestOffer5,How's the winter pantry?
CMC_InnKeeper_ErrandDeliverRepeat_ActionDescription,Hand over the dried wild garlic the Inn Keeper asked for.
CMC_InnKeeper_ErrandDeliverRepeat_ActionName,Deliver Dried Wild Garlic
CMC_InnKeeper_GiveAle_ActionDescription,"Hand over a batch of ale for brew night. The Inn Keeper sniffs the cask, satisfied."
CMC_InnKeeper_GiveAle_ActionName,Give Ale
CMC_InnKeeper_GiveDriedSpringberries_ActionDescription,Hand over dried springberries for the winter pantry. The Inn Keeper stacks them with the rest of the stores.
CMC_InnKeeper_GiveDriedSpringberries_ActionName,Give Dried Springberries
CMC_InnKeeper_GiveFlour_ActionDescription,"Hand over milled flour for baking day. The Inn Keeper dusts a hand through it, testing the grind."
CMC_InnKeeper_GiveFlour_ActionName,Give Flour
CMC_InnKeeper_GiveHerbPaste_ActionDescription,Hand over herb paste for the morning-after remedy. The Inn Keeper tucks it behind the bar with a knowing look.
CMC_InnKeeper_GiveHerbPaste_ActionName,Give Herb Paste
CMC_InnKeeper_GiveStew_ActionDescription,Hand over a pot of hot cooked stew. The Inn Keeper ladles out a bowl for herself before it even reaches the counter.
CMC_InnKeeper_GiveStew_ActionName,Give Hot Stew
CMC_InnKeeper_GiveWine_ActionDescription,"Hand over a bottle for the top shelf. The Inn Keeper holds it up to the firelight, admiring the color."
CMC_InnKeeper_GiveWine_ActionName,Give Wine
CMC_MillerTalk_QuestOffer2_Answer_Accept,I'll bring you some leather.
CMC_MillerTalk_QuestOffer2_Answer_Decline,Maybe another time.
CMC_MillerTalk_QuestOffer2_Line,"Truth be told, the belts on the grindstone are worn thin as paper. Bring me some hides, small leather will do fine, and I can patch them up proper instead of praying every morning."
CMC_MillerTalk_QuestOffer3_Answer_Accept,I'll bring you some planks.
CMC_MillerTalk_QuestOffer3_Answer_Decline,Maybe another time.
CMC_MillerTalk_QuestOffer3_Line,"One more thing, since you're clearly the helpful sort. My workbench is missing a good few planks, don't suppose you've got any spare from that sawmill of yours?"
CMC_MillerTalk_QuestThanks2_Answer_Glad,Glad it helped.
CMC_MillerTalk_QuestThanks2_Line,"Now that's a proper patch job. Stones'll turn smooth as a millpond now. Here, I've been meaning to put up a hunter's platform out past the fields, figured you'd want the plans more than I would."
CMC_MillerTalk_QuestThanks3_Answer_Glad,Happy to help.
CMC_MillerTalk_QuestThanks3_Line,"Perfect, just what the bench needed. You've a good eye for craft, you know. Here's something for the trouble, an old stonecutting trick my father showed me. Might come in handy for flooring."
CMC_MillerTalk_Start_Answer_QuestOffer2,Need anything for the mill?
CMC_MillerTalk_Start_Answer_QuestOffer3,Anything else you're short on?
CMC_Miller_GiveLeather_ActionDescription,"Hand over a small piece of leather for the Miller's grindstone belts. He turns it over, testing the give in it, and nods."
CMC_Miller_GiveLeather_ActionName,Give Small Leather
CMC_Miller_GivePlanks_ActionDescription,"Hand over a stack of planks for the Miller's workbench. He sets them against the wall, already planning what to build."
CMC_Miller_GivePlanks_ActionName,Give Planks
CMC_ProfessorGreeting_InterlockS4Offer_Answer_Ok,I'll see if she has one to spare.
CMC_ProfessorGreeting_InterlockS4Offer_Line,"Winter fieldwork is a misery without the right coat, and I hear the Weaver's cut a fine one lately. If you could bring me one of her cloth coats, I'd finally survey properly instead of shivering through it."
CMC_ProfessorGreeting_InterlockS4Thanks_Answer_Ok,"I'll pass that along, Professor."
CMC_ProfessorGreeting_InterlockS4Thanks_Line,"Warm as promised, good stitching too. Tell the Weaver a scholar's gratitude keeps him from freezing in a ditch this winter. Here, a vest pattern, quilted the same way, in case you ever need one yourself."
CMC_ProfessorGreeting_QuestOffer2_Answer_Accept,I'll bring you some clay.
CMC_ProfessorGreeting_QuestOffer2_Answer_Decline,Maybe another time.
CMC_ProfessorGreeting_QuestOffer2_Line,"Ah, yes! A ruin out past the old tree line, I surveyed it years ago, half-collapsed even then. I've always meant to reconstruct it in miniature. Bring me clay and I'll finally have the material to try."
CMC_ProfessorGreeting_QuestOffer3_Answer_Accept,I'll bring you some metal nuggets.
CMC_ProfessorGreeting_QuestOffer3_Answer_Decline,Maybe another time.
CMC_ProfessorGreeting_QuestOffer3_Line,"There's an old legend the villagers used to tell, a dragon in the hills, more metaphor than beast, I suspect, but a fine subject for a cast figure all the same. Bring me some metal nuggets and I'll see what I can make of it."
CMC_ProfessorGreeting_QuestOffer4_Answer_Accept,I'll bring you bones or antler.
CMC_ProfessorGreeting_QuestOffer4_Answer_Decline,Maybe another time.
CMC_ProfessorGreeting_QuestOffer4_Line,"One more project, if you'll indulge me. I've been reconstructing an old armor style from bone and antler, lamellar work, older than anything smithed. Bring me bones or antler and I'll show you how it was done."
CMC_ProfessorGreeting_QuestThanks2_Answer_Ok,"Happy to humor you, Professor."
CMC_ProfessorGreeting_QuestThanks2_Line,"Marvelous, good workable clay, no grit or shale in it at all. I've spent the evening sketching the castle from memory, towers and all, and I think I've finally got the proportions of that collapsed east wall right after eleven years of guessing. Here, the figurine pattern is yours. It's the least I can offer for humoring an old scholar's nostalgia, and honestly the least of what you've earned for it."
CMC_ProfessorGreeting_QuestThanks3_Answer_Ok,"A fine lesson, Professor."
CMC_ProfessorGreeting_QuestThanks3_Line,"Good weight to these, enough to cast properly without the metal thinning out mid-pour. Here's the dragon figurine pattern, legend cast in clay and metal same as the old villagers must have imagined it, more shape than scale, more shadow than beast. Might teach the village children a thing or two about where stories come from, and maybe teach the rest of us that a good tale doesn't need to be true to be worth keeping."
CMC_ProfessorGreeting_QuestThanks4_Answer_Ok,"I'll wear it with pride, Professor."
CMC_ProfessorGreeting_QuestThanks4_Line,"Exactly the material I needed, clean and dry, no rot in it to weaken the lacing. Here's the reconstruction, bone lamellar, laced the old way, plate over plate the way it was worn generations before anyone in this valley learned to smelt. Wear it and you're carrying a piece of scholarship as much as armor, and one fewer forgotten technique in the world besides."
CMC_ProfessorGreeting_Start_Answer_InterlockS4,Anything you need for the field?
CMC_ProfessorGreeting_Start_Answer_QuestOffer2,You mentioned a ruin once?
CMC_ProfessorGreeting_Start_Answer_QuestOffer3,Something cast from legend?
CMC_ProfessorGreeting_Start_Answer_QuestOffer4,You mentioned historical armor?
CMC_Professor_GiveBonesOrAntler_ActionDescription,"Hand over bones or antler for the Professor's armor reconstruction. He lays the piece out on the table, comparing it to a sketch."
CMC_Professor_GiveBonesOrAntler_ActionName,Give Bones or Antler
CMC_Professor_GiveClay_ActionDescription,"Hand over a lump of clay for the Professor's ruined castle. He turns it over, already sketching towers in his mind."
CMC_Professor_GiveClay_ActionName,Give Clay
CMC_Professor_GiveClothCoat_ActionDescription,"Hand over a cloth coat for winter fieldwork. He shrugs it on immediately, testing the warmth."
CMC_Professor_GiveClothCoat_ActionName,Give Cloth Coat
CMC_Professor_GiveMetalNuggets_ActionDescription,"Hand over metal nuggets for the Professor's dragon cast. He weighs them in his palm, pleased at the heft."
CMC_Professor_GiveMetalNuggets_ActionName,Give Metal Nuggets
CMC_WeaverTalk_InterlockS1Offer_Answer_Ok,I'll see what she's pressing.
CMC_WeaverTalk_InterlockS1Offer_Line,"I heard the Apothecary's finally pressing pigment worth using. If you can get me two batches, different shades, I've got a pattern that wants three colors instead of one. Worth the extra trip, I promise you."
CMC_WeaverTalk_InterlockS1Thanks_Answer_Ok,I'll pass that along.
